,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
2647,313,334,0.384403,102969,102969,1
2648,313,378,0.395338,30605,30605,1
2649,313,457,0.002736,324409,324409,1
2650,313,838,0.088622,81626,81626,1
2651,313,847,0.088622,250650,250650,1
2652,313,941,0.247432,284020,284020,1
2653,313,1015,0.010137,63574,63574,1
2654,313,1116,0.088622,124165,124165,1
2655,313,1121,0.247432,284020,284020,1
2656,313,1214,0.309892,135725,135725,1
2657,313,1256,0.658783,284020,284020,1
2658,313,1258,0.088622,250650,250650,1
2659,313,1763,0.35532,271118,271118,1
2660,314,426,0.196384,285443,285443,1
2661,314,774,0.014406,341394,341394,1
2662,314,779,0.014406,341394,341394,1
2663,314,917,0.465202,102008,102008,1
2664,314,1259,0.196384,285443,285443,1
2665,314,1423,0.014406,341394,341394,1
2666,314,1434,0.014406,341394,341394,1
2667,314,1696,0.361918,150905,150905,1
2668,314,1863,0.124953,60163,60163,1
2669,315,934,0.024626,152243,152243,1
2670,315,1084,0.126564,96669,96669,1
2671,315,1094,0.330094,116048,116048,1
2672,315,1145,0.024626,152243,152243,1
2673,315,1226,0.132107,72281,72281,1
2674,315,1250,0.492407,205232,205232,1
2675,315,1263,0.135002,205232,205232,1
2676,316,488,0.345362,70440,70440,1
2677,316,503,0.636274,183354,183354,1
2678,316,530,0.009619,266115,266115,1
2679,316,711,0.328384,249717,249717,1
2680,316,869,0.115833,249717,249717,1
2681,316,1175,0.314009,320021,320021,1
2682,316,1227,0.096388,249717,249717,1
2683,316,1428,0.328384,249717,249717,1
2684,316,1472,0.328384,249717,249717,1
2685,316,1664,0.314009,320021,320021,1
2686,316,1925,0.345362,70440,70440,1
2687,317,494,0.395408,357080,357080,1
2688,317,532,0.395408,324502,324502,1
2689,317,805,0.135416,249126,249126,1
2690,317,1103,0.395408,324502,324502,1
2691,317,1124,0.199671,324502,324502,1
2692,317,1669,0.135416,249126,249126,1
2693,317,1902,0.395408,357080,357080,1
2694,318,720,1.0,241469,241469,1
2695,318,767,0.363674,128404,128404,1
2696,319,1920,0.139946,30335,30335,1
2697,320,514,0.48849,163809,163809,1
2698,321,1903,0.325749,188338,188338,1
2699,322,328,0.114295,319095,319095,1
2700,322,329,0.189208,298686,298686,1
2701,322,431,0.147244,250994,250994,1
2702,322,476,0.431344,94228,94228,1
2703,322,873,0.147244,250994,250994,1
2704,322,1200,0.147244,250994,250994,1
2705,322,1959,0.178399,259122,259122,1
2706,323,929,0.269562,309342,309342,1
2707,323,1032,0.041502,309342,309342,1
2708,323,1039,0.325114,309342,309342,1
2709,323,1294,1.0,10473,10473,1
2710,323,1421,0.041502,309342,309342,1
2711,324,638,0.279937,172583,172583,1
2712,324,654,0.103558,172583,172583,1
2713,324,901,0.612418,3079,3079,1
2714,324,1023,0.192401,270869,270869,1
2715,324,1028,0.192401,270869,270869,1
2716,324,1077,0.063759,270869,270869,1
2717,324,1163,0.192401,270869,270869,1
2718,324,1315,0.015893,270869,270869,1
2719,325,721,0.093067,161578,161578,1
2720,325,1071,0.319431,177584,177584,1
2721,325,1519,0.195162,177584,177584,1
2722,325,1699,0.319431,177584,177584,1
2723,325,1712,1.0,114479,114479,1
2724,325,1825,0.195162,177584,177584,1
2725,325,1855,0.308336,130980,130980,1
2726,325,1958,0.184673,177584,177584,1
2727,325,1971,0.195162,177584,177584,1
2728,326,795,0.52536,32728,32728,1
2729,326,1107,0.019943,248274,248274,1
2730,326,1112,0.015098,372529,372529,1
2731,326,1271,0.015098,372529,372529,1
2732,326,1634,0.015098,372529,372529,1
2733,326,1830,0.019943,248274,248274,1
2734,327,459,0.160837,346163,346163,1
2735,327,487,0.158579,357964,357964,1
2736,327,509,0.237542,357964,357964,1
2737,327,788,0.381188,289599,289599,1
2738,327,807,0.186159,357964,357964,1
2739,327,823,0.186159,357964,357964,1
2740,327,1235,0.160837,377801,377801,1
2741,327,1423,0.317618,221437,221437,1
2742,327,1511,0.224389,331302,331302,1
2743,327,1516,0.224389,331302,331302,1
2744,327,1875,0.381188,289599,289599,1
2745,328,398,0.029674,150308,150308,1
2746,328,453,0.140381,283716,283716,1
2747,328,510,0.057186,252579,252579,1
2748,328,577,0.057186,252579,252579,1
2749,328,646,0.140381,283716,283716,1
2750,328,964,0.057186,252579,252579,1
2751,328,991,0.057186,252579,252579,1
2752,328,1212,0.029674,150308,150308,1
2753,328,1624,0.140381,283716,283716,1
2754,328,1872,0.070151,212434,212434,1
2755,329,438,0.558255,358151,358151,1
2756,329,476,0.189208,298686,298686,1
2757,329,671,0.056269,358151,358151,1
2758,329,837,0.094892,90322,90322,1
2759,329,986,0.056269,358151,358151,1
2760,329,1322,0.003119,259024,259024,1
2761,329,1397,0.2135,358151,358151,1
2762,329,1770,0.094892,59281,59281,1
2763,330,361,0.088391,297055,297055,1
2764,330,378,0.00305,322633,322633,1
2765,330,461,0.088391,297055,297055,1
2766,330,1327,0.039336,325472,325472,1
2767,330,1367,0.088391,297055,297055,1
2768,331,387,0.399295,30703,30703,1
2769,331,632,0.258532,297027,297027,1
2770,331,1156,0.21185,66587,66587,1
2771,331,1162,0.21185,290151,290151,1
2772,331,1427,0.21185,153173,153173,1
2773,332,374,0.311047,335426,335426,1
2774,332,634,0.204268,335426,335426,1
2775,332,694,0.477784,181896,181896,1
2776,332,1078,1.0,4826,4826,1
2777,332,1206,0.390843,181896,181896,1
2778,332,1299,0.018229,192530,192530,1
2779,332,1728,0.134934,335426,335426,1
2780,332,1920,0.255579,335426,335426,1
2781,332,1963,0.395525,335426,335426,1
2782,332,1964,0.477784,181896,181896,1
2783,333,848,1.0,14663,14663,1
2784,333,947,0.733398,119599,119599,1
2785,333,1035,0.080474,119599,119599,1
2786,333,1504,0.031347,119599,119599,1
2787,334,378,0.284347,102969,102969,1
2788,334,430,0.194828,312953,312953,1
2789,334,1214,0.212972,135725,135725,1
2790,334,1223,0.42984,279498,279498,2
2791,334,1256,0.384403,284020,284020,1
2792,334,1289,0.302158,312953,312953,1
2793,334,1558,0.430055,37122,37122,1
2794,334,1754,0.302158,312953,312953,1
2795,334,1788,0.42984,279498,279498,2
2796,335,1170,0.053419,351007,351007,1
2797,335,1177,0.053419,351007,351007,1
2798,335,1780,0.018282,341292,341292,1
